ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
1971573,HH160574,02/01/2002 02:50:00 AM,013XX N ST LOUIS AV,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,false,false,1422,014,,,11,,,2002,08/17/2015 03:03:40 PM,,,
1971793,HH162554,02/02/2002 02:40:00 AM,011XX W FOSTER AV,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,2023,020,,,24,,,2002,08/17/2015 03:03:40 PM,,,
1972734,HH157563,01/30/2002 01:43:50 PM,011XX N WESTERN AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,1312,012,,,18,,,2002,08/17/2015 03:03:40 PM,,,
1972951,HH148894,01/26/2002 01:00:00 AM,013XX N WASHTENAW AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,true,false,1423,014,,,18,,,2002,08/17/2015 03:03:40 PM,,,
1973276,HH160210,01/31/2002 08:00:29 PM,022XX E 80 ST,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,0414,004,,,18,,,2002,08/17/2015 03:03:40 PM,,,
1976100,HH171721,02/06/2002 10:35:00 PM,087XX W BRYN MAWR AV,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,false,false,1614,016,,,08B,,,2002,08/17/2015 03:03:40 PM,,,
1877803,G715237,11/28/2001 09:03:13 PM,030XX E 131 ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0433,004,,,18,,,2001,08/17/2015 03:03:40 PM,,,
1974488,HH167034,02/04/2002 03:40:00 PM,071XX S KIMBARK AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0324,003,,,14,,,2002,08/17/2015 03:03:40 PM,,,
1974744,HH164780,02/03/2002 09:55:00 AM,013XX N CLYBOURN AV,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1821,018,,,18,,,2002,08/17/2015 03:03:40 PM,,,
1974964,HH166990,02/04/2002 04:06:52 PM,020XX S KEELER AV,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,true,false,1012,010,,,14,,,2002,08/17/2015 03:03:40 PM,,,
1975135,HH169124,02/05/2002 03:45:00 PM,014XX W STEVENSON XP,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,HIGHWAY/EXPRESSWAY,false,false,0923,009,,,04A,,,2002,08/17/2015 03:03:40 PM,,,
1975589,HH164931,02/03/2002 12:09:00 PM,036XX W DIVISION ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2535,025,,,18,,,2002,08/17/2015 03:03:40 PM,,,
1975657,HH162597,02/02/2002 04:00:00 AM,065XX S LAKE SHORE DR,0460,BATTERY,SIMPLE,STREET,false,false,0331,003,,,08B,,,2002,08/17/2015 03:03:40 PM,,,
1975874,HH171811,02/06/2002 10:50:00 PM,007XX E 111 ST,0460,BATTERY,SIMPLE,OTHER,true,false,0531,005,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
11651104,JC219502,03/23/2019 12:02:00 PM,030XX S PARNELL AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0914,009,11,60,06,,,2019,04/11/2019 04:07:22 PM,,,
1978863,HH175096,02/08/2002 09:30:00 AM,005XX S PAULINA ST,0810,THEFT,OVER $500,HOSPITAL BUILDING/GROUNDS,false,false,1211,012,,,06,,,2002,08/17/2015 03:03:40 PM,,,
1977796,HH173230,02/07/2002 05:20:00 PM,049XX N BROADWAY,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,2033,020,,,03,,,2002,08/17/2015 03:03:40 PM,,,
1977207,HH171297,02/04/2002 04:30:00 PM,054XX W MADISON ST,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,SIDEWALK,false,true,1522,015,,,08B,,,2002,08/17/2015 03:03:40 PM,,,
1977596,HH174049,02/08/2002 03:00:00 AM,0000X W SOUTH WATER MK,0820,THEFT,$500 AND UNDER,OTHER,false,false,1232,012,,,06,,,2002,08/17/2015 03:03:40 PM,,,
1977608,HH172054,02/06/2002 03:30:00 PM,039XX W 79 ST,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,false,false,0833,008,,,05,,,2002,08/17/2015 03:03:40 PM,,,
10496316,HZ237136,08/16/2014 09:00:00 AM,044XX S RICHMOND ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0922,009,14,58,11,,,2014,04/24/2016 03:48:05 PM,,,
1978039,HH168235,02/05/2002 09:25:00 AM,016XX W BRYN MAWR AV,1330,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PRIVATE, BUILDING",false,false,2012,020,,,26,,,2002,08/17/2015 03:03:40 PM,,,
1979683,HH172481,02/07/2002 11:00:00 AM,027XX W PRINDIVILLE ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,true,false,1431,014,,,11,,,2002,08/17/2015 03:03:40 PM,,,
1980444,HH175988,02/09/2002 12:20:00 PM,014XX E 67 ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0332,003,,,07,,,2002,08/17/2015 03:03:40 PM,,,
1980766,HH175296,02/08/2002 04:00:00 PM,038XX S KEDZIE AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0913,009,,,14,,,2002,08/17/2015 03:03:40 PM,,,
1980846,HH178688,02/09/2002 05:00:00 PM,031XX S LAKE SHORE DR,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,2122,002,,,06,,,2002,08/17/2015 03:03:40 PM,,,
1981301,HH175048,01/11/2002 08:00:00 PM,100XX W OHARE FIELD,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1651,016,,76,06,,,2002,01/23/2019 04:13:37 PM,,,
1981888,HH177899,02/10/2002 12:00:00 AM,019XX S STATE ST,0560,ASSAULT,SIMPLE,STREET,true,false,0132,001,,,08A,,,2002,08/17/2015 03:03:40 PM,,,
1981940,HH176825,02/09/2002 01:50:00 PM,023XX N SACRAMENTO AV,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,STREET,false,true,1414,014,,,08A,,,2002,08/17/2015 03:03:40 PM,,,
1982139,HH177237,02/09/2002 05:24:35 PM,006XX S PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1132,011,,,14,,,2002,08/17/2015 03:03:40 PM,,,
1982329,HH166488,02/04/2002 11:45:00 AM,006XX N LAVERGNE AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1532,015,,,18,,,2002,08/17/2015 03:03:40 PM,,,
1983232,HH180471,02/11/2002 11:45:00 AM,007XX E 35 ST,0460,BATTERY,SIMPLE,"SCHOOL, PRIVATE, BUILDING",true,false,2122,002,,,08B,,,2002,08/17/2015 03:03:40 PM,,,
1983579,HH182265,02/11/2002 10:00:00 PM,025XX W ARMITAGE AV,0810,THEFT,OVER $500,OTHER,false,false,1431,014,,,06,,,2002,08/17/2015 03:03:40 PM,,,
1984651,HH182499,02/05/2002 08:30:00 PM,047XX N CUMBERLAND AV,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,false,false,1614,016,,,06,,,2002,08/17/2015 03:03:40 PM,,,
1984369,HH183899,02/13/2002 07:45:00 AM,005XX E 33 ST,0560,ASSAULT,SIMPLE,STREET,false,false,2122,002,,,08A,,,2002,08/17/2015 03:03:40 PM,,,
1984418,HH172608,02/07/2002 12:50:00 PM,096XX S LOWE AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2223,022,,,18,,,2002,08/17/2015 03:03:40 PM,,,
1879014,G727352,12/04/2001 06:08:15 PM,011XX N STATE ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,SMALL RETAIL STORE,false,false,1824,018,,,26,,,2001,08/17/2015 03:03:40 PM,,,
1985794,HH185326,02/10/2002 03:00:00 PM,003XX S LAVERGNE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1533,015,28,25,07,,,2002,08/17/2015 03:03:40 PM,,,
1986231,HH131607,01/17/2002 10:00:00 AM,035XX W ARMITAGE AV,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1413,014,,,16,,,2002,08/17/2015 03:03:40 PM,,,
1986331,HH185877,02/12/2002 06:00:00 PM,039XX S CANAL ST,1310,CRIMINAL DAMAGE,TO PROPERTY,WAREHOUSE,false,false,0925,009,,,14,,,2002,08/17/2015 03:03:40 PM,,,
1991563,HH189859,02/16/2002 03:55:00 AM,071XX S KING DR,0460,BATTERY,SIMPLE,STREET,false,false,0323,003,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
1987003,HH186172,02/04/2002 06:30:00 AM,041XX W 42 ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0815,008,,,06,,,2002,08/17/2015 03:03:40 PM,,,
1988852,HH187621,02/15/2002 01:25:00 AM,010XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,true,false,1824,018,,,11,,,2002,08/17/2015 03:03:40 PM,,,
1988993,HH178495,02/10/2002 10:15:00 AM,055XX S MAY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0712,007,,,18,,,2002,08/17/2015 03:03:40 PM,,,
1989637,HH189349,02/15/2002 08:40:00 PM,094XX S COMMERCIAL AV,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,VEHICLE NON-COMMERCIAL,true,false,0423,004,,,26,,,2002,08/17/2015 03:03:40 PM,,,
1990135,HH188552,01/17/2002 05:00:00 PM,0000X W HURON ST,0460,BATTERY,SIMPLE,RESIDENCE,false,true,1832,018,,,08B,,,2002,08/17/2015 03:03:40 PM,,,
1990305,HH190263,02/15/2002 10:00:00 AM,049XX N MARINE DR,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,2024,020,,,26,,,2002,08/17/2015 03:03:40 PM,,,
1990353,HH189717,02/16/2002 01:38:00 AM,005XX E 33 ST,0460,BATTERY,SIMPLE,APARTMENT,false,true,2122,002,,,08B,,,2002,08/17/2015 03:03:40 PM,,,
1990500,HH190785,02/16/2002 03:45:00 PM,054XX N HARLEM AV,0810,THEFT,OVER $500,DEPARTMENT STORE,false,false,1613,016,,,06,,,2002,08/17/2015 03:03:40 PM,,,
1990996,HH191658,02/17/2002 03:00:00 AM,0000X E 33 BL,0460,BATTERY,SIMPLE,COLLEGE/UNIVERSITY GROUNDS,true,false,2113,002,,,08B,,,2002,08/17/2015 03:03:40 PM,,,
1991331,HH191258,02/16/2002 08:55:00 PM,007XX N CICERO AV,041B,BATTERY,AGGRAVATED: OTHER FIREARM,STREET,false,false,1531,015,,,04B,,,2002,08/17/2015 03:03:40 PM,,,
1991403,G656120,10/31/2001 06:52:00 PM,008XX W 86 ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0613,006,,,06,,,2001,08/17/2015 03:03:40 PM,,,
11651023,JC219452,11/01/2018 12:01:00 AM,118XX S MICHIGAN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,false,false,0532,005,9,53,26,,,2018,04/11/2019 04:07:22 PM,,,
1991466,HH191237,11/25/2001 10:00:00 AM,054XX S DORCHESTER AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,STREET,false,false,2131,002,4,41,26,,,2001,08/17/2015 03:03:40 PM,,,
1994245,HH183786,02/13/2002 02:01:59 AM,051XX W CHICAGO AV,2017,NARCOTICS,MANU/DELIVER:CRACK,STREET,true,false,1531,015,,,18,,,2002,08/17/2015 03:03:40 PM,,,
1993875,HH192376,02/17/2002 02:15:00 PM,0000X W ELM ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,true,false,1824,018,,,06,,,2002,08/17/2015 03:03:40 PM,,,
1994780,HH197302,02/19/2002 12:00:00 PM,006XX S STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0132,001,,,06,,,2002,08/17/2015 03:03:40 PM,,,
1995307,HH188548,02/15/2002 02:20:00 PM,017XX S CARPENTER ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1233,012,,,18,,,2002,08/17/2015 03:03:40 PM,,,
1995480,HH183572,02/12/2002 10:18:10 PM,106XX S LA SALLE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,0512,005,,,18,,,2002,08/17/2015 03:03:40 PM,,,
1997214,HH185707,02/14/2002 02:50:11 AM,001XX W NORTH AV,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1814,018,,,16,,,2002,08/17/2015 03:03:40 PM,,,
1996908,HH197886,02/20/2002 12:20:00 PM,046XX N CLARENDON AV,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,false,2312,019,,,26,,,2002,08/17/2015 03:03:40 PM,,,
11650943,JC219446,05/20/2014 12:01:00 AM,096XX S PERRY AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0511,005,21,49,11,,,2014,04/11/2019 04:07:22 PM,,,
1998045,HH198864,02/20/2002 07:45:00 AM,104XX S THROOP ST,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,2232,022,,,07,,,2002,08/17/2015 03:03:40 PM,,,
11650560,JC218896,05/19/2018 12:01:00 AM,032XX W DICKENS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1413,014,26,22,11,,,2018,04/11/2019 04:07:22 PM,,,
1998210,HH186623,02/14/2002 02:55:00 PM,007XX N HARDING AV,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1112,011,,,18,,,2002,08/17/2015 03:03:40 PM,,,
1998494,HH197990,02/20/2002 10:00:00 AM,064XX W DIVERSEY AV,0820,THEFT,$500 AND UNDER,OTHER,false,false,2512,025,,,06,,,2002,08/17/2015 03:03:40 PM,,,
1998801,HH199979,02/17/2002 09:00:00 PM,043XX N KEDZIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1724,017,33,16,07,,,2002,08/17/2015 03:03:40 PM,,,
1999304,HH193053,02/17/2002 09:35:00 PM,030XX W 27 ST,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,1033,010,,,18,,,2002,08/17/2015 03:03:40 PM,,,
1999629,HH191045,02/16/2002 02:00:00 AM,058XX W DIVISION ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),false,false,2531,025,,,04B,,,2002,08/17/2015 03:03:40 PM,,,
11651036,JC219045,06/16/2018 03:00:00 PM,040XX N CLARK ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,GAS STATION,false,false,1912,019,47,6,11,,,2018,04/11/2019 04:07:22 PM,,,
11651118,JC219551,11/05/2016 11:45:00 AM,108XX S EBERHART AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,false,false,0513,005,9,49,11,,,2016,04/11/2019 04:07:22 PM,,,
2000092,HH186153,02/14/2002 11:00:00 AM,054XX W CHICAGO AV,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1524,015,,,26,,,2002,08/17/2015 03:03:40 PM,,,
2001926,HH204769,02/23/2002 03:30:00 PM,016XX S KOSTNER AV,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,ALLEY,false,false,1012,010,,,04B,,,2002,08/17/2015 03:03:40 PM,,,
2001046,HH203791,02/23/2002 06:47:42 AM,130XX S KING DR,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,true,0533,005,,,14,,,2002,08/17/2015 03:03:40 PM,,,
2001296,HH202564,02/21/2002 05:00:00 PM,011XX W WISCONSIN ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1811,018,,,06,,,2002,08/17/2015 03:03:40 PM,,,
2001334,HH202940,02/22/2002 06:57:16 PM,016XX W 104 PL,0810,THEFT,OVER $500,RESIDENCE,true,false,2212,022,,,06,,,2002,08/17/2015 03:03:40 PM,,,
2001767,HH200727,02/21/2002 05:03:11 PM,105XX S LANGLEY AV,0460,BATTERY,SIMPLE,VEHICLE-COMMERCIAL,false,false,0512,005,,,08B,,,2002,08/17/2015 03:03:40 PM,,,
11651106,JC219506,05/01/2017 03:30:00 PM,019XX W Diversey Pkwy,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1931,019,32,5,11,,,2017,04/11/2019 04:07:22 PM,,,
2002347,HH202587,02/22/2002 03:00:00 PM,0000X W ELM ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,true,false,1824,018,,,06,,,2002,08/17/2015 03:03:40 PM,,,
2003136,HH183402,02/12/2002 08:05:00 PM,002XX S CICERO AV,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1533,015,,,16,,,2002,08/17/2015 03:03:40 PM,,,
2003785,HH204166,02/23/2002 11:10:00 AM,038XX S ARCHER AV,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,true,false,0913,009,,,14,,,2002,08/17/2015 03:03:40 PM,,,
11650954,JC219384,07/10/2018 09:20:00 AM,062XX S HALSTED ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,false,false,0712,007,16,68,11,,,2018,04/11/2019 04:07:22 PM,,,
2004132,HH187331,02/14/2002 08:44:11 PM,065XX S STEWART AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0722,007,,,18,,,2002,08/17/2015 03:03:40 PM,,,
2004592,HH207422,02/24/2002 05:00:00 AM,015XX N DAMEN AV,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,false,false,1424,014,,,14,,,2002,08/17/2015 03:03:40 PM,,,
2004872,HH208520,02/23/2002 07:30:00 PM,006XX W LAKE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1212,012,,,06,,,2002,08/17/2015 03:03:40 PM,,,
1860603,G701871,11/22/2001 07:48:02 AM,095XX S ASHLAND AV,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,2213,022,,,06,,,2001,08/17/2015 03:03:40 PM,,,
1861349,G704435,11/22/2001 04:30:00 PM,002XX W SOUTH WATER MARKET ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1232,012,,,06,,,2001,08/17/2015 03:03:40 PM,,,
1862520,G706315,11/24/2001 02:00:00 PM,014XX S LAKE SHORE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0133,001,,,14,,,2001,08/17/2015 03:03:40 PM,,,
11650853,JC219195,08/24/2018 05:11:00 PM,027XX N RUTHERFORD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,2512,025,36,18,11,,,2018,04/11/2019 04:07:22 PM,,,
1868467,G711099,11/26/2001 08:00:00 PM,001XX W WENDELL ST,0810,THEFT,OVER $500,STREET,false,false,1824,018,,,06,,,2001,08/17/2015 03:03:40 PM,,,
1871892,G718073,11/28/2001 01:00:00 PM,006XX N WASHTENAW AV,0820,THEFT,$500 AND UNDER,STREET,false,false,1313,012,,,06,,,2001,08/17/2015 03:03:40 PM,,,
1873625,G717907,11/30/2001 02:13:00 AM,002XX W 38 ST,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,true,false,0925,009,,,07,,,2001,08/17/2015 03:03:40 PM,,,
1880581,G727733,12/04/2001 08:55:00 PM,015XX N HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,VACANT LOT/LAND,true,false,1822,018,,,26,,,2001,08/17/2015 03:03:40 PM,,,
11651467,JC219261,08/15/2018 12:35:00 PM,102XX W ZEMKE RD,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER,false,false,1654,016,41,76,11,,,2018,04/11/2019 04:07:22 PM,,,
1883496,G731672,12/02/2001 08:00:00 PM,132XX S KING DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0533,005,,,07,,,2001,08/17/2015 03:03:40 PM,,,
1884737,G734721,12/08/2001 03:05:00 AM,0000X W SOUTH WATER MK,0320,ROBBERY,STRONGARM - NO WEAPON,VEHICLE-COMMERCIAL,false,false,1232,012,,,03,,,2001,08/17/2015 03:03:40 PM,,,
11651110,JC219498,04/01/2019 12:40:00 PM,105XX S GREEN BAY AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,false,false,0432,004,10,52,11,,,2019,04/11/2019 04:07:22 PM,,,
1888770,G739722,12/06/2001 09:00:00 AM,022XX W DIVERSEY AV,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,1432,014,,,06,,,2001,08/17/2015 03:03:40 PM,,,
1892890,G745162,12/10/2001 04:00:00 PM,004XX S PEORIA ST,0820,THEFT,$500 AND UNDER,CTA PLATFORM,false,false,1213,012,,,06,,,2001,08/17/2015 03:03:40 PM,,,
1898351,G728820,12/05/2001 12:00:00 PM,014XX N LUIS MUNOZ MARIN DR,2027,NARCOTICS,POSS: CRACK,PARK PROPERTY,true,false,1423,014,,,18,,,2001,08/17/2015 03:03:40 PM,,,
1901795,G757594,12/18/2001 09:00:00 PM,080XX S MARYLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0631,006,8,44,07,,,2001,08/17/2015 03:03:40 PM,,,
11650699,JC218948,10/20/2015 12:00:00 PM,077XX S RHODES AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0624,006,6,69,11,,,2015,04/11/2019 04:07:22 PM,,,
11651116,JC219224,09/01/2017 08:30:00 AM,064XX S DORCHESTER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0314,003,20,42,11,,,2017,04/11/2019 04:07:22 PM,,,
1905250,G748552,12/14/2001 05:50:00 PM,058XX S DAN RYAN EXPY,2091,NARCOTICS,FORFEIT PROPERTY,HIGHWAY/EXPRESSWAY,true,false,0711,007,,,26,,,2001,08/17/2015 03:03:40 PM,,,
1908761,G767826,12/19/2001 08:00:00 PM,016XX S FAIRFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1023,010,28,29,07,,,2001,08/17/2015 03:03:40 PM,,,
1911809,G767863,12/22/2001 08:00:00 AM,003XX W SCOTT ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1821,018,,,06,,,2001,08/17/2015 03:03:40 PM,,,
1912245,G772517,12/27/2001 11:00:00 AM,103XX S WENTWORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0512,005,34,49,07,,,2001,08/17/2015 03:03:40 PM,,,
10745529,HZ506651,11/19/2008 12:01:00 AM,027XX S KARLOV AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,1031,010,22,30,17,,,2008,04/11/2019 03:59:23 PM,,,
1915054,G776822,12/29/2001 10:33:00 PM,0000X W SOUTH WATER MK,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1232,012,,,03,,,2001,08/17/2015 03:03:40 PM,,,
1916701,G776290,12/29/2001 04:20:27 PM,014XX S LAKE SHORE DR,0820,THEFT,$500 AND UNDER,PARK PROPERTY,true,false,0133,001,,,06,,,2001,08/17/2015 03:03:40 PM,,,
1917128,G779613,12/31/2001 04:00:00 PM,035XX S LOOMIS PL,0460,BATTERY,SIMPLE,STREET,false,true,0922,009,,,08B,,,2001,08/17/2015 03:03:40 PM,,,
2007885,HH212413,02/27/2002 01:00:00 PM,001XX W CHICAGO AV,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1832,018,,,06,,,2002,08/17/2015 03:03:40 PM,,,
1917728,HH100765,12/31/2001 12:00:00 AM,049XX S SB OUTER LAKE SHORE DR,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,false,false,2132,002,,,06,,,2001,08/17/2015 03:03:40 PM,,,
2006598,HH207656,02/11/2002 09:00:00 AM,004XX N CANAL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1323,012,,,14,,,2002,08/17/2015 03:03:40 PM,,,
2007011,HH210936,02/26/2002 05:57:00 PM,0000X N ASHLAND AV,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1333,012,,,03,,,2002,08/17/2015 03:03:40 PM,,,
2007729,HH198514,02/20/2002 04:20:00 PM,050XX W LE MOYNE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2533,025,,,18,,,2002,08/17/2015 03:03:40 PM,,,
2009301,HH203498,02/23/2002 12:15:00 AM,040XX W MAYPOLE AV,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,1114,011,,,04B,,,2002,08/17/2015 03:03:40 PM,,,
2008678,HH209460,02/26/2002 02:00:00 AM,038XX W BELMONT AV,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1732,017,,,03,,,2002,08/17/2015 03:03:40 PM,,,
2008630,HH210711,02/25/2002 11:00:00 AM,009XX S HALSTED ST,0820,THEFT,$500 AND UNDER,WAREHOUSE,false,false,1213,012,,,06,,,2002,08/17/2015 03:03:40 PM,,,
2009575,HH209475,02/26/2002 02:50:00 AM,043XX W MADISON ST,1525,PROSTITUTION,PATRONIZING A PROSTITUTE,STREET,true,false,1115,011,,,16,,,2002,08/17/2015 03:03:40 PM,,,
2024099,HH234857,03/10/2002 02:00:00 PM,009XX W HURON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,1323,012,,,07,,,2002,08/17/2015 03:03:40 PM,,,
2078911,HH297230,04/10/2002 07:25:00 AM,028XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,2113,002,,,26,,,2002,08/17/2015 03:03:40 PM,,,
2082168,HH309247,04/15/2002 09:00:00 AM,036XX N ADDISON ST JFK,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,false,false,1732,017,,,06,,,2002,08/17/2015 03:03:40 PM,,,
2012719,HH219160,03/02/2002 11:00:00 PM,009XX S KOLMAR AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1131,011,,,07,,,2002,08/17/2015 03:03:40 PM,,,
2013719,HH219118,03/03/2002 01:45:00 AM,020XX W NORTH AV,0560,ASSAULT,SIMPLE,STREET,true,false,1434,014,,,08A,,,2002,08/17/2015 03:03:40 PM,,,
2014022,HH218692,03/02/2002 05:00:00 PM,037XX W 103 ST,0460,BATTERY,SIMPLE,RESIDENCE,true,true,2211,022,,,08B,,,2002,02/04/2016 06:33:39 AM,,,
2018455,HH226100,03/06/2002 01:30:00 PM,071XX N WESTERN AV,0460,BATTERY,SIMPLE,STREET,true,true,2411,024,,,08B,,,2002,08/17/2015 03:03:40 PM,,,
